SeniorCitizen,tenure,MonthlyCharges,TotalCharges,AvgMonthlySpend,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_13-24 months,TenureGroup_25-48 months,TenureGroup_49-72 months
0,0.7536629957788878,-0.1669118660402181,0.3259038786621898,-0.1716313731198613,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
0,-0.22327464034736777,-0.5286123558509863,-0.44343427281271586,-0.5627527903186749,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.1188008067964355,-0.0325185647802536,-0.8707467886768631,-0.04154302860566406,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False
0,1.6084834273893616,1.0011484313303363,1.9941240375644456,0.9955729022088218,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True
0,0.7536629957788878,0.45527934349665417,0.7242386128186219,0.4154875730571625,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,False,False,True
0,-0.7524491932490895,0.8252757161012472,-0.5146713195108488,0.5205186063605857,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False
0,-0.4268033145403377,-0.32619281568165726,-0.4602062616193024,-0.26130603748359593,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
0,0.346605647392948,1.250024915145085,0.8394911537015798,1.25039455615349,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False
0,0.387311382231542,-1.466047111553207,-0.6396489795578352,-1.477689637458346,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False
0,-1.1595065416350294,0.1732193285066055,-0.8925898892822999,0.07289905708109301,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,1.6084834273893616,0.8435266582476619,1.8712977582806076,0.8673378085980303,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
0,-1.1595065416350294,-1.4892755833759168,-0.9728715163316286,-1.4358057279097887,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1,-0.5082147842175256,-0.16359351292268806,-0.4574841063679717,-0.06307827328067782,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
0,-0.4268033145403377,0.010620025747636104,-0.3773781022380835,0.021705032383438037,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
0,0.18378270803857208,1.313073624378155,0.6483475587553105,1.2287264352816543,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,False,True,False
0,-1.2816237461508113,-0.5103614137045716,-0.9886556262163613,-0.5059122126323901,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,-0.5082147842175256,1.1156316138851208,-0.20131612549878422,0.8997369378792128,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False
0,-0.30468611002455576,0.32088604223668943,-0.22109565680079277,0.23206184243780095,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
0,-1.1595065416350294,0.44864263726159415,-0.8655000539585722,0.5819889407777699,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1.6084834273893616,-1.3067661619117676,-0.19038359876360075,-1.2851323578655802,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True
0,-0.019745966154397852,-1.5108448786398618,-0.7289093283635697,-1.480000423040264,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False
0,1.0793088744876398,-1.5075265255223318,-0.4735975092266556,-1.4573283862349042,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True
0,0.1023712383613841,-1.5158224083161567,-0.7392271748807107,-1.5588406944767235,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False
0,0.8350744654560759,-0.06902044907308347,0.4909455172065853,-0.011876606099551417,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
0,1.5677776925507676,0.4685527559667738,1.427454735124105,0.43979775507752333,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
0,-0.8745663977648716,1.0924031420624107,-0.5250769774877101,1.1753520651305862,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
0,0.7943687306174818,-1.4959122896109767,-0.5404000772089109,-1.4618282752624427,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True
0,0.428017117070136,-0.986545086070124,-0.3677627473987053,-1.017822804666612,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False
0,-0.38609757970174374,-1.3051069853530026,-0.7844061709068301,-1.4026221508243524,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,True,False,False
0,-0.8745663977648716,-0.4771778825292717,-0.7621898715975819,-0.4450044499151803,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
0,-0.1825689055087738,1.352893861788515,0.297760305821818,1.3707305376187782,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False
0,1.2421318138420157,1.152133498177951,1.7605675075732479,1.1650174146421706,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,True
1,-0.7931549280876836,-0.1669118660402181,-0.664280094009393,-0.13981940011993096,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
0,-0.6303319887333076,0.9779199595076267,-0.3002357348737571,0.9989825279433717,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
0,-1.2002122764736234,0.7008374741938728,-0.9029077357994408,0.5524226725457908,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
0,-1.1595065416350294,-0.6397771852882409,-0.9265290184642145,-0.5649072315696871,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0.590840056424512,0.7389985350454678,0.7534798289054979,0.679851679377967,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0,1.4863662228735797,-0.19345869098045787,0.8049592971665525,-0.16355336147706012,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
0,-1.2002122764736234,0.4702119325255387,-0.9021832912567479,0.5705749860649595,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,-0.8745663977648716,-1.3250171040581826,-0.8783863856725334,-1.2390556520388023,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False
1,-0.9966836022806536,0.9795791360663916,-0.6842132953659121,0.9237887532921111,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False
0,-1.1595065416350294,-1.5241182911099815,-0.9757692945024001,-1.4902626684672937,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
0,0.8350744654560759,-0.37596811244460704,0.253722858772063,-0.34833269510149617,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True
0,-0.5082147842175256,-1.4909347599346818,-0.8270386346010594,-1.4520602995610439,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
1,-1.1188008067964355,-0.6480730680820658,-0.9161233604873532,-0.7237399748624105,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,-1.1595065416350294,0.16990097538907525,-0.8932265223652723,0.06093503226164075,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
0,1.2014260790034217,0.0056424960713409395,0.6785327480341804,-0.09354594671966882,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True
1,0.46872285190873,0.8037064208373025,0.7417569990328314,0.8521733758853919,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
0,-1.2002122764736234,-1.497571466169742,-0.9848797334483863,-1.5015391056534437,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False
0,1.6084834273893616,0.6394479415195682,1.618027555582192,0.6029145244179223,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True
0,-0.8338606629262776,-1.5008898192872717,-0.8969804622683173,-1.4307175794233549,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False
0,-1.2409180113122174,1.067515493680936,-0.9295585138245666,0.8975916644633112,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
0,0.631545791263106,-1.5158224083161567,-0.6349730193277267,-1.553314454441072,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False
0,-1.1595065416350294,-0.28305422515376755,-0.9072983087854583,-0.20351117150624398,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
0,0.06166550352279012,0.6776090023711627,0.2613624557677334,0.6704936030831267,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0,1.2014260790034217,0.3109309828840996,1.052302226333845,0.3596231001679573,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,True
0,-1.2816237461508113,0.5282831120823135,-0.9749131327701268,0.5271194476402834,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
0,0.8350744654560759,0.41379992952752936,0.8142892647618395,0.4467261826205703,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
1,-0.4268033145403377,0.8236165395424823,-0.1591227191031566,0.7674500778692736,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
0,1.6084834273893616,0.2677923923562099,1.3013135732358239,0.2722536315630709,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,True
0,-1.2002122764736234,1.0111034906829266,-0.8817012682769765,1.083790395561447,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
0,-1.2816237461508113,-1.4959122896109767,-1.0016956279848332,-1.4861371426674828,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,1.4049547531963917,1.296481858790505,2.080135362360527,1.3261660625505423,False,False,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True
0,-1.1595065416350294,-0.017585975751368575,-0.8993294188158366,-0.053754584973104765,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
0,-0.2639803751859618,-1.4892755833759168,-0.7882918279994555,-1.4990849467161205,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,-1.2409180113122174,0.6991782976351079,-0.9377688853084193,0.5890023346374483,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
0,-1.2409180113122174,-1.4925939364934466,-0.9936608794204211,-1.5117154026263109,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1,-0.22327464034736777,1.3180511540544502,0.290954917693491,1.4818577960676549,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False
0,1.2828375486806096,-0.34278458126930716,0.4927017464009923,-0.3758034427208507,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True
0,-0.5896262538947137,-0.8587884910452199,-0.7163083838936997,-0.9130557698981819,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
0,1.4049547531963917,0.49012205123071895,1.313694989056393,0.4662587058412806,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,True
0,0.7129572609402939,0.3507512202944595,0.7570581458891023,0.5159640258775946,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True
0,0.26519417771576004,1.319710330613215,0.8050251557613429,1.3578945610094029,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,True,False
0,-1.1595065416350294,0.7804779490145926,-0.8476743276353413,0.9169816357224225,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False
1,-0.8745663977648716,1.29814103534927,-0.5126736088022108,1.2601128679267029,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False
1,-1.2409180113122174,0.5498524073462585,-0.9390421514743642,0.5411462353596411,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,-0.6710377235719016,-1.5141632317573919,-0.8521966178109394,-1.3979540286965226,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,0.22448844287716607,0.6411071180783331,0.422891635923315,0.6940512494768466,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
0,1.6084834273893616,0.9795791360663916,2.0286119883696125,1.0315795746060616,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True
0,-0.5489205190561197,-0.8372191957812748,-0.6986582804899095,-0.9078687052960803,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
0,-1.2816237461508113,-1.4892755833759168,-1.0016078165251128,-1.4795363013877854,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
0,0.387311382231542,0.27276992203250505,0.34550778704475765,0.2855207986589708,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False
0,-0.9966836022806536,-0.6762790695810708,-0.8596166861573088,-0.7243588037323823,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False
0,0.9571916699718578,-1.497571466169742,-0.5187106466579848,-1.481245447790564,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,False,True
0,1.2014260790034217,0.21469874247573031,0.9597709006535274,0.2474354147085806,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True
0,-1.2409180113122174,-0.38094564212090193,-0.9579435681791694,-0.16926930736781268,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0.1023712383613841,0.34079616094186965,0.12068849729573465,0.2880275467163799,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
0,-0.10115743583158582,-1.497571466169742,-0.7572285241233822,-1.5068747856878661,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
0,1.0793088744876398,0.841867481688897,1.2700746464403099,0.7642462797134878,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,1.3235432835192036,1.4308751600504692,2.1151940876538764,1.473400820787085,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,False,True
0,1.2014260790034217,1.1687252637656007,1.8055489278149965,1.2728814307686982,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,False,True
0,0.30589991255435406,-0.10054480368961842,0.15181765976659833,0.042865229258468605,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
0,-0.3453918448631497,1.152133498177951,0.04545602918032589,1.165819600214356,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
0,-0.7117434584104956,0.7705228896620027,-0.3998578359264928,0.9184393215050225,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
0,0.1023712383613841,-0.13040998174738822,-0.07502129355599267,-0.13230459620150622,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.7536629957788878,0.6825865320474579,0.9310785061899034,0.7203558403969209,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,-0.4675090493789317,-0.9599982611298843,-0.6678803638579273,-0.9151643719736409,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False
0,1.3642490183577978,0.8335715988950722,1.6089829752309959,0.8420845900658539,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,True
0,1.5677776925507676,0.5664441729339085,1.6238670176535952,0.64774749778687,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,True
0,0.9978974048104517,1.1836578527944854,1.4534469272013282,1.1080224313119158,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True
1,-1.2409180113122174,-0.5203164730571613,-0.9704127954594589,-0.637929038226342,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1,-1.0780950719578415,0.5266239355235486,-0.8097178241712207,0.37309981778067314,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,0.5501343215859179,-1.5108448786398618,-0.5854693089103801,-1.446854962225804,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False
0,-0.30468611002455576,0.3507512202944595,-0.17574103785523265,0.3684352232763534,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
0,-1.2409180113122174,-1.4892755833759168,-0.9956146843991991,-1.5851497618629466,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
0,-0.30468611002455576,0.8020472442785371,0.029452390646292403,0.9854158576896876,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
0,0.18378270803857208,-1.205556391827103,-0.58296668230835,-1.2728586088869835,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0.020959768684196134,1.309755271260625,0.486598849950428,1.268763970512973,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False
0,-0.6710377235719016,-1.4992306427285067,-0.8855649725046719,-1.5547240090893406,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False
0,-0.9559778674420595,1.0276952562705766,-0.6471129536340648,0.8930994252590727,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False
0,-1.2816237461508113,-0.6513914211995958,-0.9905216197354186,-0.646180089825964,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,-1.1595065416350294,-1.477661347464562,-0.9689200006442129,-1.3615462635131907,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,0.1023712383613841,0.881687719099257,0.4105321729676759,0.9105340282581468,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False
0,0.18378270803857208,-1.497571466169742,-0.7052441399689358,-1.5212821624539807,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,0.9571916699718578,1.512174811429954,1.6851813694033286,1.4771101671710472,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True
0,-0.22327464034736777,-1.5108448786398618,-0.8083347936806251,-1.5786711583847248,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False
0,0.22448844287716607,-1.477661347464562,-0.6839718138516812,-1.495517285538632,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False
0,-0.6710377235719016,-0.9765900267175343,-0.767743946424894,-1.0011815848997,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
0,1.3235432835192036,1.3462571555534548,2.056689702615194,1.4057421976701847,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True
0,-0.7524491932490895,-0.19345869098045787,-0.67108548213772,-0.31932057431522404,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False
1,-1.1188008067964355,0.8153206567486573,-0.8006732438200247,1.0119512396340715,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False
0,1.6084834273893616,1.3728039804936945,2.311211218614625,1.326623428055878,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True
0,-1.1595065416350294,-0.4722003528529765,-0.9162111719470736,-0.3710075189785703,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,-0.5082147842175256,-0.3626946999744871,-0.5468103137684964,-0.3988135628692965,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
0,0.9978974048104517,-1.4876164068171518,-0.532848291672961,-1.5114693186312345,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True
0,1.3235432835192036,0.9828974891839214,1.6585086385132726,0.9452573548580505,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
0,-1.1595065416350294,0.6875640617237531,-0.8691881352668268,0.5126801073409448,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
0,-0.019745966154397852,-1.4992306427285067,-0.7363733024397993,-1.4975339076894605,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,0.5094285867473239,-1.5174815848749215,-0.6136348346156818,-1.4784728325149448,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False
0,-0.4268033145403377,0.6012868806679732,-0.22041511798796007,0.5580233863588676,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0.06166550352279012,0.7937513614847123,0.3068707447678042,0.7711078970008706,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
0,0.590840056424512,0.7307026522516428,0.8068033378206797,0.7651359531459749,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False
0,-0.5896262538947137,-1.4892755833759168,-0.8397932491254402,-1.4287464948745565,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False
0,-1.2816237461508113,0.4868036981131887,-0.975461954393379,0.48586418964217337,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
1,-1.0780950719578415,-0.6713015399047756,-0.8890115722986955,-0.6203267948138149,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0.14307697319997809,-0.998159321981479,-0.4540375065739479,-0.9795225744506922,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
0,0.1023712383613841,0.2827249813850949,0.15796446194702274,0.3680863216658548,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False
1,-0.30468611002455576,0.7970697146022425,-0.004442832805762342,0.8834988683311565,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
0,-1.1188008067964355,-0.45063105758903166,-0.8952461859388403,-0.40986997201278996,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
